Date,Open,High,Low,Close*,Volume(MM),%Change,MACD,MACDsig,RS,RSI,Stochastic%K,Stochastic%D,Consecutive Move,Sum of % change during consecutive,Class
"Jul 11, 2018","2,779.82","2,785.91","2,770.77","2,774.02","2,986.18",-0.71%,8.19,3.90,1.06,51.45,79.19,92.33,1.00,-0.71%,2
"Jul 12, 2018","2,783.14","2,799.22","2,781.53","2,798.29","2,834.23",0.87%,11.05,5.33,1.51,60.21,99.13,92.21,1.00,0.87%,4
"Jul 13, 2018","2,796.93","2,804.53","2,791.69","2,801.31","2,619.79",0.11%,13.42,6.95,1.49,59.86,97.14,91.82,2.00,0.98%,3
"Jul 16, 2018","2,797.36","2,801.19","2,793.39","2,798.43","2,819.86",-0.10%,14.89,8.54,2.36,70.28,94.58,96.95,1.00,-0.10%,3
"Jul 17, 2018","2,789.34","2,814.19","2,789.24","2,809.55","3,064.92",0.40%,16.75,10.18,2.45,71.02,96.20,95.97,1.00,0.40%,4
"Jul 18, 2018","2,811.35","2,816.76","2,805.89","2,815.62","3,111.56",0.22%,18.51,11.85,4.21,80.79,99.09,96.62,2.00,0.61%,3
"Jul 19, 2018","2,809.37","2,812.05","2,799.77","2,804.49","3,278.36",-0.40%,18.79,13.23,2.86,74.12,89.58,94.96,1.00,-0.40%,2
"Jul 20, 2018","2,804.55","2,809.70","2,800.01","2,801.83","3,243.25",-0.09%,18.58,14.30,2.67,72.75,87.33,92.00,2.00,-0.49%,3
"Jul 23, 2018","2,799.17","2,808.61","2,795.14","2,806.98","2,928.49",0.18%,18.61,15.17,2.61,72.27,90.74,89.22,1.00,0.18%,3
"Jul 24, 2018","2,820.68","2,829.99","2,811.12","2,820.40","3,430.41",0.48%,19.50,16.03,3.94,79.75,91.59,89.88,2.00,0.66%,4
"Jul 25, 2018","2,817.73","2,848.03","2,817.73","2,846.07","3,584.40",0.91%,22.02,17.23,4.00,80.00,98.29,93.54,3.00,1.57%,4
"Jul 26, 2018","2,835.49","2,845.57","2,835.26","2,837.44","3,667.29",-0.30%,23.05,18.39,2.72,73.12,86.30,92.06,1.00,-0.30%,2
"Jul 27, 2018","2,842.35","2,843.17","2,808.34","2,818.82","3,434.37",-0.66%,22.12,19.14,1.54,60.69,62.19,82.26,2.00,-0.96%,2
"Jul 30, 2018","2,819.00","2,821.74","2,798.11","2,802.60","3,261.19",-0.58%,19.84,19.28,1.11,52.60,41.20,63.23,3.00,-1.53%,2
"Jul 31, 2018","2,809.73","2,824.46","2,808.06","2,816.29","3,906.89",0.49%,18.92,19.21,1.70,63.00,52.27,51.89,1.00,0.49%,4
"Aug 01, 2018","2,821.17","2,825.83","2,805.85","2,813.36","3,501.35",-0.10%,17.75,18.91,1.24,55.34,41.03,44.83,1.00,-0.10%,3
"Aug 02, 2018","2,800.48","2,829.91","2,796.34","2,827.22","3,501.38",0.49%,17.73,18.68,1.41,58.52,64.60,52.63,1.00,0.49%,4
"Aug 03, 2018","2,829.62","2,840.38","2,827.37","2,840.35","3,043.69",0.46%,18.57,18.66,1.70,62.91,86.94,64.19,2.00,0.96%,4
"Aug 06, 2018","2,840.29","2,853.29","2,835.98","2,850.40","2,879.02",0.35%,19.81,18.89,1.68,62.67,95.03,82.19,3.00,1.31%,4
"Aug 07, 2018","2,855.92","2,863.43","2,855.92","2,858.45","3,185.44",0.28%,21.20,19.35,1.71,63.12,92.71,91.56,4.00,1.59%,3
"Aug 08, 2018","2,856.79","2,862.44","2,853.09","2,857.70","2,978.07",-0.03%,21.99,19.88,2.07,67.41,91.61,93.12,1.00,-0.03%,3
"Aug 09, 2018","2,857.19","2,862.48","2,851.98","2,853.58","3,066.18",-0.14%,22.03,20.31,2.01,66.77,85.58,89.96,2.00,-0.17%,3
"Aug 10, 2018","2,838.90","2,842.20","2,825.81","2,833.28","3,265.59",-0.71%,20.19,20.28,1.37,57.76,55.06,77.42,3.00,-0.88%,2
"Aug 13, 2018","2,835.46","2,843.40","2,819.88","2,821.93","3,173.63",-0.40%,17.61,19.75,1.02,50.46,38.14,59.59,4.00,-1.28%,2
"Aug 14, 2018","2,827.88","2,843.11","2,826.58","2,839.96","2,986.50",0.64%,16.83,19.17,0.93,48.09,65.02,52.74,1.00,0.64%,4
"Aug 15, 2018","2,827.95","2,827.95","2,802.49","2,818.37","3,656.68",-0.76%,14.30,18.19,0.80,44.48,32.84,45.33,1.00,-0.76%,2
"Aug 16, 2018","2,831.44","2,850.49","2,831.44","2,840.69","3,232.00",0.79%,13.94,17.34,1.28,56.20,66.11,54.65,1.00,0.79%,4
"Aug 17, 2018","2,838.32","2,855.63","2,833.73","2,850.13","3,037.64",0.33%,14.25,16.72,1.78,64.01,80.18,59.71,2.00,1.12%,4
"Aug 20, 2018","2,853.93","2,859.76","2,850.62","2,857.05","2,757.15",0.24%,14.88,16.36,1.67,62.52,90.49,78.92,3.00,1.37%,3
"Aug 21, 2018","2,861.51","2,873.23","2,861.32","2,862.96","3,174.01",0.21%,15.68,16.22,1.85,64.96,86.64,85.77,4.00,1.57%,3
"Aug 22, 2018","2,860.99","2,867.54","2,856.05","2,861.82","2,701.25",-0.04%,16.04,16.19,1.58,61.30,83.87,87.00,1.00,-0.04%,3
"Aug 23, 2018","2,860.29","2,868.78","2,854.03","2,856.98","2,724.45",-0.17%,15.75,16.10,1.26,55.74,77.03,82.51,2.00,-0.21%,3
"Aug 24, 2018","2,862.35","2,876.16","2,862.35","2,874.69","2,603.01",0.62%,16.75,16.23,1.38,57.97,98.00,86.30,1.00,0.62%,4
"Aug 27, 2018","2,884.69","2,898.25","2,884.69","2,896.74","2,865.07",0.77%,19.11,16.80,1.60,61.50,98.42,91.15,2.00,1.39%,4
"Aug 28, 2018","2,901.45","2,903.77","2,893.50","2,897.52","2,687.77",0.03%,20.80,17.60,1.63,61.96,93.83,96.75,3.00,1.41%,3
"Aug 29, 2018","2,900.62","2,916.50","2,898.40","2,914.04","2,805.52",0.57%,23.20,18.72,2.02,66.90,97.84,96.70,4.00,1.98%,4
"Aug 30, 2018","2,908.94","2,912.46","2,895.22","2,901.13","2,810.45",-0.44%,23.79,19.74,2.31,69.78,86.52,92.73,1.00,-0.44%,2
"Aug 31, 2018","2,898.37","2,906.32","2,891.73","2,901.52","2,887.22",0.01%,24.02,20.59,2.97,74.79,86.86,90.41,1.00,0.01%,3
"Sep 04, 2018","2,896.96","2,900.18","2,885.13","2,896.72","3,087.42",-0.17%,23.53,21.18,2.25,69.26,82.65,85.34,1.00,-0.17%,3
"Sep 05, 2018","2,891.59","2,894.21","2,876.92","2,888.60","3,248.78",-0.28%,22.24,21.39,3.21,76.23,67.20,78.90,2.00,-0.45%,3
"Sep 06, 2018","2,888.64","2,892.05","2,867.29","2,878.05","3,144.24",-0.37%,20.13,21.14,1.88,65.30,53.55,67.80,3.00,-0.81%,2
"Sep 07, 2018","2,868.26","2,883.81","2,864.12","2,871.68","2,976.58",-0.22%,17.74,20.46,1.44,59.05,31.97,50.90,4.00,-1.03%,3
"Sep 10, 2018","2,881.39","2,886.93","2,875.94","2,877.13","2,751.10",0.19%,16.10,19.59,1.41,58.54,36.98,40.83,1.00,0.19%,3
"Sep 11, 2018","2,871.57","2,892.52","2,866.78","2,887.89","2,904.50",0.37%,15.49,18.77,1.51,60.18,54.20,41.05,2.00,0.56%,4
"Sep 12, 2018","2,888.29","2,894.65","2,879.20","2,888.92","3,341.28",0.04%,14.92,18.00,1.57,61.08,55.85,49.01,3.00,0.60%,3
"Sep 13, 2018","2,896.85","2,906.76","2,896.39","2,904.18","3,274.09",0.53%,15.52,17.50,2.10,67.78,77.25,62.43,4.00,1.13%,4
"Sep 14, 2018","2,906.38","2,908.30","2,895.77","2,904.98","3,179.41",0.03%,15.88,17.18,1.71,63.08,78.01,70.37,5.00,1.16%,3
"Sep 17, 2018","2,903.83","2,904.65","2,886.16","2,888.80","2,967.98",-0.56%,14.68,16.68,0.87,46.39,47.12,67.46,1.00,-0.56%,2
"Sep 18, 2018","2,890.74","2,911.17","2,890.43","2,904.31","3,091.19",0.54%,14.82,16.31,1.12,52.72,76.73,67.28,1.00,0.54%,4
"Sep 19, 2018","2,906.60","2,912.36","2,903.82","2,907.95","3,302.46",0.13%,15.05,16.05,0.90,47.28,90.67,71.51,2.00,0.66%,3
"Sep 20, 2018","2,919.73","2,934.80","2,919.73","2,930.75","3,406.52",0.78%,16.87,16.22,1.64,62.17,94.27,87.22,3.00,1.45%,4
"Sep 21, 2018","2,936.76","2,940.91","2,927.11","2,929.67","5,652.47",-0.04%,18.02,16.58,1.60,61.50,85.36,90.10,1.00,-0.04%,3
"Sep 24, 2018","2,921.83","2,923.79","2,912.63","2,919.37","3,392.03",-0.35%,17.90,16.84,1.43,58.86,71.95,83.86,2.00,-0.39%,2
"Sep 25, 2018","2,921.75","2,923.95","2,913.70","2,915.56","3,330.88",-0.13%,17.29,16.93,1.56,60.91,66.99,74.77,3.00,-0.52%,3
"Sep 26, 2018","2,916.98","2,931.15","2,903.28","2,905.97","3,417.54",-0.33%,15.86,16.72,1.59,61.39,54.50,64.48,4.00,-0.85%,2
"Sep 27, 2018","2,911.65","2,927.22","2,909.27","2,914.00","3,101.36",0.28%,15.19,16.41,2.03,67.03,63.70,61.73,1.00,0.28%,3
"Sep 28, 2018","2,910.03","2,920.53","2,907.50","2,913.98","3,461.68",0.00%,14.50,16.03,1.90,65.51,63.67,60.62,1.00,0.00%,3
"Oct 01, 2018","2,926.29","2,937.06","2,917.91","2,924.59","3,375.89",0.36%,14.63,15.75,1.90,65.46,73.55,66.97,1.00,0.36%,4
"Oct 02, 2018","2,923.80","2,931.42","2,919.37","2,923.43","3,432.62",-0.04%,14.48,15.50,1.82,64.53,68.07,68.43,1.00,-0.04%,3
"Oct 03, 2018","2,931.69","2,939.86","2,921.36","2,925.51","3,625.51",0.07%,14.36,15.27,1.51,60.10,71.87,71.17,1.00,0.07%,3
"Oct 04, 2018","2,919.35","2,919.78","2,883.92","2,901.61","3,510.37",-0.82%,12.20,14.65,0.95,48.69,31.04,57.00,1.00,-0.82%,2
"Oct 05, 2018","2,902.54","2,909.64","2,869.29","2,885.57","3,340.82",-0.55%,9.08,13.54,0.95,48.74,22.73,41.88,2.00,-1.37%,2
"Oct 08, 2018","2,877.53","2,889.45","2,862.08","2,884.43","3,381.82",-0.04%,6.45,12.12,0.70,41.30,28.35,27.37,3.00,-1.41%,3
"Oct 09, 2018","2,882.51","2,894.83","2,874.27","2,880.34","3,531.69",-0.14%,3.99,10.49,0.61,37.96,23.16,24.75,4.00,-1.55%,3
"Oct 10, 2018","2,873.90","2,874.02","2,784.86","2,785.68","4,554.26",-3.29%,-5.54,7.29,0.12,11.11,0.53,17.35,5.00,-4.84%,1
"Oct 11, 2018","2,776.87","2,795.14","2,710.51","2,728.37","4,914.09",-2.06%,-17.51,2.33,0.09,8.54,7.79,10.49,6.00,-6.89%,1
"Oct 12, 2018","2,770.54","2,775.77","2,729.44","2,767.13","4,024.01",1.42%,-23.60,-2.86,0.28,21.93,24.69,11.00,1.00,1.42%,5
"Oct 15, 2018","2,763.83","2,775.99","2,749.03","2,750.79","3,327.16",-0.59%,-29.41,-8.17,0.27,20.96,17.56,16.68,1.00,-0.59%,2
"Oct 16, 2018","2,767.05","2,813.46","2,766.91","2,809.92","3,460.26",2.15%,-28.90,-12.31,0.55,35.59,43.34,28.53,1.00,2.15%,5
"Oct 17, 2018","2,811.67","2,816.94","2,781.81","2,809.21","3,347.09",-0.03%,-28.23,-15.50,0.51,33.93,43.03,34.65,1.00,-0.03%,3
"Oct 18, 2018","2,802.00","2,806.04","2,755.18","2,768.78","3,639.30",-1.44%,-30.61,-18.52,0.43,30.18,25.41,37.26,2.00,-1.46%,1
"Oct 19, 2018","2,775.66","2,797.77","2,760.27","2,767.78","3,593.94",-0.04%,-32.21,-21.26,0.39,28.02,24.97,31.14,3.00,-1.50%,3
"Oct 22, 2018","2,773.94","2,778.94","2,749.22","2,755.88","3,331.27",-0.43%,-34.04,-23.82,0.37,27.20,19.78,23.39,4.00,-1.93%,2
"Oct 23, 2018","2,721.03","2,753.59","2,691.43","2,740.69","4,373.71",-0.55%,-36.30,-26.31,0.35,25.72,21.57,22.11,5.00,-2.48%,2
"Oct 24, 2018","2,737.87","2,742.59","2,651.89","2,656.10","4,738.67",-3.09%,-44.41,-29.93,0.29,22.18,1.63,14.33,6.00,-5.57%,1
"Oct 25, 2018","2,674.88","2,722.70","2,667.84","2,705.57","4,663.93",1.86%,-46.30,-33.21,0.45,31.04,22.10,15.10,1.00,1.86%,5
"Oct 26, 2018","2,667.86","2,692.38","2,628.16","2,658.69","4,804.33",-1.73%,-51.00,-36.77,0.39,28.31,11.45,11.73,1.00,-1.73%,1
"Oct 29, 2018","2,682.65","2,706.85","2,603.54","2,641.25","4,701.26",-0.66%,-55.49,-40.51,0.38,27.61,13.94,15.83,2.00,-2.39%,2
"Oct 30, 2018","2,640.68","2,685.43","2,635.34","2,682.63","5,125.60",1.57%,-55.08,-43.42,0.65,39.28,37.06,20.82,1.00,1.57%,5
"Oct 31, 2018","2,705.60","2,736.69","2,705.60","2,711.74","5,133.38",1.09%,-51.80,-45.10,0.93,48.16,50.70,33.90,2.00,2.65%,5
"Nov 01, 2018","2,717.58","2,741.67","2,708.85","2,740.37","4,730.25",1.06%,-46.36,-45.35,0.89,46.97,64.12,50.63,3.00,3.71%,5
"Nov 02, 2018","2,745.45","2,756.55","2,700.44","2,723.06","4,261.23",-0.63%,-42.95,-44.87,0.88,46.87,56.01,56.94,1.00,-0.63%,2
"Nov 05, 2018","2,726.37","2,744.27","2,717.94","2,738.31","3,650.91",0.56%,-38.58,-43.61,0.70,41.03,63.15,61.09,1.00,0.56%,4
"Nov 06, 2018","2,738.40","2,756.82","2,737.08","2,755.45","3,543.80",0.63%,-33.34,-41.56,0.77,43.53,75.02,64.73,2.00,1.19%,4
"Nov 07, 2018","2,774.13","2,815.15","2,774.13","2,813.89","3,929.08",2.12%,-24.20,-38.09,1.23,55.20,99.40,79.19,3.00,3.31%,5
"Nov 08, 2018","2,806.38","2,814.75","2,794.99","2,806.83","3,673.55",-0.25%,-17.32,-33.93,1.19,54.44,96.07,90.16,1.00,-0.25%,3
"Nov 09, 2018","2,794.10","2,794.10","2,764.24","2,781.01","4,029.03",-0.92%,-13.79,-29.91,1.12,52.77,83.87,93.11,2.00,-1.17%,2
"Nov 12, 2018","2,773.93","2,775.99","2,722.00","2,726.22","3,701.57",-1.97%,-15.25,-26.97,0.94,48.53,57.97,79.30,3.00,-3.14%,1
"Nov 13, 2018","2,730.05","2,754.60","2,714.98","2,722.18","4,112.82",-0.15%,-16.53,-24.89,1.38,58.00,56.07,65.97,4.00,-3.29%,3
"Nov 14, 2018","2,737.90","2,746.80","2,685.75","2,701.58","4,449.06",-0.76%,-18.99,-23.71,0.98,49.48,46.33,53.46,5.00,-4.05%,2
"Nov 15, 2018","2,693.52","2,735.38","2,670.75","2,730.20","4,204.96",1.06%,-18.42,-22.65,1.49,59.78,59.86,54.08,1.00,1.06%,5
"Nov 16, 2018","2,718.54","2,746.75","2,712.16","2,736.27","3,996.97",0.22%,-17.28,-21.58,1.73,63.41,56.13,54.11,2.00,1.28%,3
"Nov 19, 2018","2,730.74","2,733.16","2,681.09","2,690.73","3,806.94",-1.66%,-19.82,-21.23,1.05,51.13,13.84,43.27,1.00,-1.66%,1
"Nov 20, 2018","2,654.60","2,669.44","2,631.52","2,641.89","4,370.82",-1.82%,-25.48,-22.08,0.69,40.76,5.65,25.21,2.00,-3.48%,1
"Nov 21, 2018","2,657.74","2,670.73","2,649.82","2,649.93","3,237.40",0.30%,-28.99,-23.46,0.60,37.35,10.03,9.84,1.00,0.30%,4
"Nov 23, 2018","2,633.36","2,647.55","2,631.09","2,632.56","1,651.68",-0.66%,-32.79,-25.33,0.60,37.35,0.80,5.49,1.00,-0.66%,2
"Nov 26, 2018","2,649.97","2,674.35","2,649.97","2,673.45","3,523.52",1.55%,-32.13,-26.69,0.71,41.54,23.01,11.28,1.00,1.55%,5
"Nov 27, 2018","2,663.75","2,682.53","2,655.89","2,682.17","3,494.38",0.33%,-30.55,-27.46,0.67,40.23,27.75,17.19,2.00,1.88%,4
"Nov 28, 2018","2,691.45","2,744.00","2,684.38","2,743.79","3,984.54",2.30%,-24.05,-26.78,0.69,40.73,61.36,37.38,3.00,4.18%,5
"Nov 29, 2018","2,736.97","2,753.75","2,722.94","2,737.80","3,599.20",-0.22%,-19.17,-25.26,0.69,40.84,65.46,51.53,1.00,-0.22%,3
"Nov 30, 2018","2,737.76","2,760.88","2,732.76","2,760.17","4,668.31",0.82%,-13.33,-22.87,0.89,47.21,89.08,71.97,1.00,0.82%,4
"Dec 03, 2018","2,790.50","2,800.18","2,773.38","2,790.37","4,221.58",1.09%,-6.20,-19.54,1.45,59.19,94.20,82.91,2.00,1.91%,5
"Dec 04, 2018","2,782.43","2,785.93","2,697.18","2,700.06","4,515.71",-3.24%,-7.75,-17.18,0.90,47.46,40.79,74.69,1.00,-3.24%,1
"Dec 06, 2018","2,663.51","2,696.15","2,621.53","2,695.95","5,180.43",-0.15%,-9.20,-15.58,0.97,49.33,41.66,58.88,2.00,-3.39%,3
"Dec 07, 2018","2,691.26","2,708.54","2,623.14","2,633.08","4,242.24",-2.33%,-15.25,-15.52,0.65,39.28,6.47,29.64,3.00,-5.72%,1
"Dec 10, 2018","2,630.86","2,647.51","2,583.23","2,637.72","4,162.88",0.18%,-19.44,-16.30,0.64,39.09,25.12,24.41,1.00,0.18%,3
"Dec 11, 2018","2,664.44","2,674.35","2,621.30","2,636.78","3,963.44",-0.04%,-22.58,-17.56,0.77,43.37,24.68,18.75,1.00,-0.04%,3
"Dec 12, 2018","2,658.23","2,685.44","2,650.26","2,651.07","4,029.30",0.54%,-23.64,-18.77,1.05,51.23,31.27,27.02,1.00,0.54%,4
"Dec 13, 2018","2,658.70","2,670.19","2,637.27","2,650.54","3,978.34",-0.02%,-24.25,-19.87,1.00,50.08,31.03,28.99,1.00,-0.02%,3
"Dec 14, 2018","2,629.68","2,635.07","2,593.84","2,599.95","4,064.37",-1.91%,-28.48,-21.59,0.85,45.90,7.71,23.33,2.00,-1.93%,1
"Dec 17, 2018","2,590.75","2,601.13","2,530.54","2,545.94","4,661.42",-2.08%,-35.78,-24.43,0.53,34.50,5.71,14.81,3.00,-4.01%,1
"Dec 18, 2018","2,559.90","2,573.99","2,528.71","2,546.16","4,519.19",0.01%,-41.08,-27.76,0.50,33.11,6.43,6.62,1.00,0.01%,3
"Dec 19, 2018","2,547.05","2,585.29","2,488.96","2,506.96","5,152.83",-1.54%,-47.88,-31.78,0.23,18.86,5.78,5.97,1.00,-1.54%,1
"Dec 20, 2018","2,496.77","2,509.63","2,441.18","2,467.42","5,619.78",-1.58%,-55.83,-36.59,0.21,17.33,7.31,6.51,2.00,-3.12%,1
"Dec 21, 2018","2,465.38","2,504.41","2,408.55","2,416.62","7,657.89",-2.06%,-65.46,-42.37,0.13,11.16,2.06,5.05,3.00,-5.18%,1
"Dec 24, 2018","2,400.56","2,410.34","2,351.10","2,351.10","2,613.67",-2.71%,-77.50,-49.39,0.04,4.01,0.00,3.12,4.00,-7.89%,1
"Dec 26, 2018","2,363.12","2,467.76","2,346.58","2,467.70","4,249.74",4.96%,-76.74,-54.86,0.37,26.94,33.46,11.84,1.00,4.96%,5
"Dec 27, 2018","2,442.50","2,489.10","2,397.94","2,488.83","4,139.01",0.86%,-73.59,-58.61,0.43,30.12,39.30,24.25,2.00,5.82%,4
"Dec 28, 2018","2,498.77","2,520.27","2,472.89","2,485.74","3,728.44",-0.12%,-70.52,-60.99,0.52,34.02,41.07,37.94,1.00,-0.12%,3
"Dec 31, 2018","2,498.94","2,509.24","2,482.82","2,506.85","3,461.92",0.85%,-65.63,-61.92,0.57,36.30,47.30,42.55,1.00,0.85%,4
"Jan 02, 2019","2,476.96","2,519.49","2,467.47","2,510.03","3,733.16",0.13%,-60.80,-61.70,0.58,36.79,48.24,45.53,2.00,0.98%,3
"Jan 03, 2019","2,491.92","2,493.14","2,443.96","2,447.89","3,858.83",-2.48%,-61.28,-61.61,0.44,30.75,31.31,42.28,1.00,-2.48%,1
"Jan 04, 2019","2,474.33","2,538.07","2,474.33","2,531.94","4,234.14",3.43%,-54.26,-60.14,0.67,40.30,64.25,47.93,1.00,3.43%,5
"Jan 07, 2019","2,535.61","2,566.16","2,524.56","2,549.69","4,133.12",0.70%,-46.72,-57.46,0.84,45.65,79.79,58.45,2.00,4.13%,4
"Jan 08, 2019","2,568.11","2,579.82","2,547.56","2,574.41","4,120.06",0.97%,-38.30,-53.63,1.11,52.59,95.44,79.83,3.00,5.10%,4
"Jan 09, 2019","2,580.00","2,595.32","2,568.89","2,584.96","4,088.74",0.41%,-30.43,-48.99,1.15,53.47,95.84,90.36,4.00,5.51%,4
"Jan 10, 2019","2,573.51","2,597.82","2,562.02","2,596.64","3,721.30",0.45%,-22.99,-43.79,1.41,58.43,99.53,96.94,5.00,5.97%,4
"Jan 11, 2019","2,588.11","2,596.27","2,577.40","2,596.26","3,447.46",-0.01%,-16.93,-38.42,1.71,63.07,99.38,98.25,1.00,-0.01%,3
"Jan 14, 2019","2,580.31","2,589.32","2,570.41","2,582.61","3,689.37",-0.53%,-13.07,-33.35,2.15,68.22,93.95,97.62,2.00,-0.54%,2
"Jan 15, 2019","2,585.10","2,613.08","2,585.10","2,610.30","3,601.18",1.07%,-7.70,-28.22,4.27,81.03,98.96,97.43,1.00,1.07%,5
"Jan 16, 2019","2,614.75","2,625.76","2,612.68","2,616.10","3,882.18",0.22%,-2.93,-23.16,2.87,74.18,95.76,96.22,2.00,1.29%,3
"Jan 17, 2019","2,609.28","2,645.06","2,606.36","2,635.96","3,802.41",0.76%,2.42,-18.04,2.86,74.07,95.47,96.73,3.00,2.05%,4
"Jan 18, 2019","2,651.27","2,675.47","2,647.58","2,670.71","4,009.01",1.32%,9.35,-12.56,3.43,77.42,97.94,96.39,4.00,3.37%,5
"Jan 22, 2019","2,657.88","2,657.88","2,617.27","2,632.90","3,923.95",-1.42%,11.67,-7.72,2.11,67.80,81.61,91.68,1.00,-1.42%,1
"Jan 23, 2019","2,643.48","2,653.19","2,612.86","2,638.70","3,358.77",0.22%,13.81,-3.41,2.13,68.04,84.12,87.89,1.00,0.22%,3
"Jan 24, 2019","2,638.84","2,647.20","2,627.01","2,642.33","3,449.23",0.14%,15.62,0.39,4.75,82.61,83.52,83.08,2.00,0.36%,3
"Jan 25, 2019","2,657.44","2,672.38","2,657.33","2,664.76","3,821.00",0.85%,18.65,4.04,3.56,78.08,92.90,86.85,3.00,1.21%,4
"Jan 28, 2019","2,644.97","2,644.97","2,624.06","2,643.85","3,630.82",-0.78%,19.14,7.06,2.29,69.64,75.28,83.90,1.00,-0.78%,2
"Jan 29, 2019","2,644.89","2,650.93","2,631.05","2,640.00","3,518.07",-0.15%,19.00,9.45,1.86,64.99,68.74,78.97,2.00,-0.93%,3
"Jan 30, 2019","2,653.62","2,690.44","2,648.34","2,681.05","3,883.27",1.55%,21.95,11.95,2.25,69.27,92.69,78.90,1.00,1.55%,5
"Jan 31, 2019","2,685.49","2,708.95","2,678.65","2,704.10","4,953.80",0.86%,25.85,14.73,2.40,70.61,96.50,85.97,2.00,2.41%,4
"Feb 01, 2019","2,702.32","2,716.66","2,696.88","2,706.53","3,782.49",0.09%,28.80,17.54,2.45,70.99,93.07,94.09,3.00,2.50%,3
"Feb 04, 2019","2,706.49","2,724.99","2,698.75","2,724.87","3,369.45",0.68%,32.25,20.48,3.27,76.60,99.91,96.50,4.00,3.18%,4
"Feb 05, 2019","2,728.34","2,738.98","2,724.03","2,737.70","3,597.62",0.47%,35.61,23.51,3.04,75.22,99.03,97.34,5.00,3.65%,4
"Feb 06, 2019","2,735.05","2,738.08","2,724.15","2,731.61","3,486.59",-0.22%,37.35,26.28,2.68,72.84,94.44,97.80,1.00,-0.22%,3
"Feb 07, 2019","2,717.53","2,719.32","2,687.26","2,706.05","4,114.04",-0.94%,36.25,28.27,1.74,63.56,73.89,89.12,2.00,-1.16%,2
"Feb 08, 2019","2,692.36","2,708.07","2,681.83","2,707.88","3,649.51",0.07%,35.12,29.64,1.39,58.24,75.34,81.22,1.00,0.07%,3
"Feb 11, 2019","2,712.40","2,718.05","2,703.79","2,709.80","3,395.33",0.07%,33.98,30.51,2.36,70.27,76.86,75.36,2.00,0.14%,3
"Feb 12, 2019","2,722.61","2,748.19","2,722.61","2,744.73","3,843.02",1.29%,35.50,31.51,2.88,74.22,97.21,83.14,3.00,1.43%,5
"Feb 13, 2019","2,750.30","2,761.85","2,748.63","2,753.03","3,684.91",0.30%,36.94,32.59,2.96,74.76,93.60,89.22,4.00,1.73%,4
"Feb 14, 2019","2,743.50","2,757.90","2,731.23","2,745.73","3,845.39",-0.27%,37.06,33.49,2.27,69.43,88.30,93.04,1.00,-0.27%,3
"Feb 15, 2019","2,760.24","2,775.66","2,760.24","2,775.60","3,648.68",1.09%,39.12,34.61,4.08,80.31,99.96,93.95,1.00,1.09%,5
"Feb 19, 2019","2,769.28","2,787.33","2,767.29","2,779.76","3,535.27",0.15%,40.62,35.82,4.59,82.11,94.55,94.27,2.00,1.24%,3
"Feb 20, 2019","2,779.05","2,789.88","2,774.06","2,784.70","3,904.83",0.18%,41.73,37.00,3.66,78.55,95.34,96.62,3.00,1.42%,3
"Feb 21, 2019","2,780.24","2,781.58","2,764.55","2,774.88","3,598.26",-0.35%,41.34,37.87,2.45,71.03,86.12,92.00,1.00,-0.35%,2
"Feb 22, 2019","2,780.67","2,794.20","2,779.11","2,792.67","3,429.35",0.64%,41.98,38.69,2.77,73.45,98.64,93.37,1.00,0.64%,4
"Feb 25, 2019","2,804.35","2,813.49","2,794.99","2,796.11","3,860.26",0.12%,42.28,39.41,2.46,71.10,86.80,90.52,2.00,0.76%,3
"Feb 26, 2019","2,792.36","2,803.12","2,789.47","2,793.90","3,676.20",-0.08%,41.85,39.90,2.10,67.77,85.12,90.19,1.00,-0.08%,3
"Feb 27, 2019","2,787.50","2,795.76","2,775.13","2,792.38","3,771.79",-0.05%,40.92,40.10,2.31,69.78,83.97,85.30,2.00,-0.13%,3
"Feb 28, 2019","2,788.11","2,793.73","2,782.51","2,784.49","4,445.78",-0.28%,39.10,39.90,3.73,78.86,77.97,82.35,3.00,-0.42%,3
"Mar 01, 2019","2,798.22","2,808.02","2,787.38","2,803.69","3,994.95",0.69%,38.75,39.67,4.33,81.25,91.07,84.34,1.00,0.69%,4
"Mar 04, 2019","2,814.37","2,816.88","2,767.66","2,792.81","3,949.73",-0.39%,37.17,39.17,3.10,75.58,74.47,81.17,1.00,-0.39%,2
"Mar 05, 2019","2,794.41","2,796.44","2,782.97","2,789.65","3,631.38",-0.11%,35.26,38.39,2.05,67.21,68.21,77.91,2.00,-0.50%,3
"Mar 06, 2019","2,790.27","2,790.27","2,768.69","2,771.45","3,800.18",-0.65%,31.91,37.09,1.30,56.56,46.96,63.21,3.00,-1.15%,2
"Mar 07, 2019","2,766.53","2,767.25","2,739.09","2,748.93","3,932.15",-0.81%,27.12,35.10,1.04,51.03,12.65,42.61,4.00,-1.97%,2
"Mar 08, 2019","2,730.79","2,744.13","2,722.27","2,743.07","3,424.30",-0.21%,22.59,32.60,0.60,37.64,21.98,27.20,5.00,-2.18%,3
"Mar 11, 2019","2,747.61","2,784.00","2,747.61","2,783.30","3,764.85",1.47%,22.00,30.48,1.04,51.06,64.51,33.05,1.00,1.47%,5
"Mar 12, 2019","2,787.34","2,798.32","2,786.73","2,791.52","3,432.34",0.30%,21.94,28.77,1.08,51.99,73.20,53.23,2.00,1.76%,3
